exchange,tradingsymbol,name,instrument_token,instrument_type,segment,is_dual_listed
NSE,READYMIX-ST,READYMIX CONSTRU MACHI L,7568385,EQ,NSE,False
NSE,RECLTD,REC,3930881,EQ,NSE,True
NSE,REDINGTON,REDINGTON,3649281,EQ,NSE,True
NSE,REDTAPE,REDTAPE,4571905,EQ,NSE,True
NSE,REFEX,REFEX INDUSTRIES,4547585,EQ,NSE,True
NSE,REFRACTORY-SM,REFRACTORY SHAPES,6071809,EQ,NSE,False
NSE,REGAAL,REGAAL RESOURCES,194222081,EQ,NSE,True
NSE,REGENCERAM,REGENCY CERAMICS,1057281,EQ,NSE,True
NSE,RELAXO,RELAXO FOOT,6201601,EQ,NSE,False
NSE,RELCHEMQ,RELIANCE CHEMOTEX IND,2470913,EQ,NSE,False
NSE,RELIABLE-BE,RELIABLE DATA SERVICE,6241281,EQ,NSE,False
NSE,RELIANCE,RELIANCE INDUSTRIES,738561,EQ,NSE,True
NSE,RELIGARE,RELIGARE ENTER.,3857409,EQ,NSE,False
NSE,RELINFRA-BE,RELIANCE INFRASTRUCTU,1226497,EQ,NSE,False
NSE,RELTD,RAVINDRA ENERGY,6296577,EQ,NSE,True
NSE,REMSONSIND,REMSONS INDUSTRIES,1015041,EQ,NSE,True
NSE,REMUS-SM,REMUS PHARMACEUTICALS L,4135425,EQ,NSE,False
NSE,RENUKA,SHREE RENUKA SUGARS,3078657,EQ,NSE,True
NSE,REPCOHOME,REPCO HOME FINANCE,7577089,EQ,NSE,True
NSE,REPL,RUDRABHISHEK ENTERP,378881,EQ,NSE,False
NSE,REPRO,REPRO INDIA,3360257,EQ,NSE,True
NSE,RESPONIND,RESPONSIVE INDUSTRIES,5202689,EQ,NSE,True
NSE,RETAIL,JHS SVENDGAARD RETAIL V L,6181121,EQ,NSE,False
NSE,REXPIPES-ST,REX PIPES AND CABLES,1359873,EQ,NSE,False
NSE,REXPRO-SM,REXPRO ENTERPRISES,7493121,EQ,NSE,False
NSE,RGL,RENAISSANCE GLOBAL,3873025,EQ,NSE,True
NSE,RHETAN,RHETAN TMT,194319873,EQ,NSE,True
NSE,RHFL-BZ,RELIANCE HOME FINANCE,194356225,EQ,NSE,True
NSE,RHIM,RHI MAGNESITA INDIA,7977729,EQ,NSE,True
NSE,RHL,ROBUST HOTELS,3880193,EQ,NSE,True
NSE,RICHA-SM,RICHA INFO SYSTEMS,2101249,EQ,NSE,False
NSE,RICOAUTO,RICO AUTO INDUSTRIES,744705,EQ,NSE,True
NSE,RIIL,RELIANCE INDUSTRIAL INFRA,745473,EQ,NSE,False
NSE,RILINFRA-SM,RACHANA INFRA,2522625,EQ,NSE,False
NSE,RISHABH-BE,RISHABH INSTRUMENTS,4715265,EQ,NSE,True
NSE,RITCO,RITCO LOGISTICS,2289665,EQ,NSE,True
NSE,RITES,RITES,962817,EQ,NSE,True
NSE,RITEZONE-SM,RITE ZONE CHEMCON IND,3048961,EQ,NSE,False
NSE,RKDL,RAVI KUMAR DIST.,5363201,EQ,NSE,False
NSE,RKEC,RKEC PROJECTS,396033,EQ,NSE,False
NSE,RKFORGE,RAMKRISHNA FORGINGS,2921217,EQ,NSE,True
NSE,RKSWAMY,R K SWAMY,5899009,EQ,NSE,True
NSE,RMDRIP,R M DRIP & SPRINK SYS,194005505,EQ,NSE,False
NSE,RML,RANE (MADRAS),3065601,EQ,NSE,True
NSE,RNBDENIMS,R&B DENIMS,194299137,EQ,NSE,True
NSE,RNFI-SM,RNFI SERVICES,6294785,EQ,NSE,False
NSE,RNPL-SM,RENOL POLYCHEM,194088193,EQ,NSE,False
NSE,ROADSTAR-IV,ROADSTAR INFRA INVT TRUST,7693057,EQ,NSE,False
NSE,ROCKINGDCE-SM,ROCKINGDEALS CIRCU ECO L,5193985,EQ,NSE,False
NSE,ROHLTD,ROYAL ORCHID HOTELS,3374593,EQ,NSE,True
NSE,ROLEXRINGS,ROLEX RINGS,1351425,EQ,NSE,True
NSE,ROLLT,ROLLATAINERS,4890625,EQ,NSE,True
NSE,ROLTA-BZ,ROLTA INDIA,1602049,EQ,NSE,True
NSE,ROML,RAJ OIL MILLS,91905,EQ,NSE,True
NSE,ROSSARI,ROSSARI BIOTECH,4968961,EQ,NSE,True
NSE,ROSSELLIND,ROSSELL INDIA,7401729,EQ,NSE,True
NSE,ROSSTECH,ROSSELL TECHSYS,7002369,EQ,NSE,True
NSE,ROTO,ROTO PUMPS,2316545,EQ,NSE,True
NSE,ROUTE,ROUTE MOBILE,32769,EQ,NSE,True
NSE,ROXHITECH-SM,ROX HI TECH,5162753,EQ,NSE,False
NSE,ROYALARC-SM,ROYAL ARC ELECTRODES,7610113,EQ,NSE,False
NSE,RPEL,RAGHAV PRODUCTIVITY ENH L,6332161,EQ,NSE,False
NSE,RPGLIFE,RPG LIFE SCIENCES,4281601,EQ,NSE,True
NSE,RPOWER,RELIANCE POWER,3906305,EQ,NSE,True
NSE,RPPINFRA,R.P.P INFRA PROJECTS,5314561,EQ,NSE,True
NSE,RPPL,RAJSHREE POLYPACK,1769729,EQ,NSE,False
NSE,RPSGVENT,RPSG VENTURES,2078465,EQ,NSE,True
NSE,RPTECH,RASHI PERIPHERALS,5803521,EQ,NSE,True
NSE,RRKABEL,R R KABEL,4752897,EQ,NSE,True
NSE,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1645825,EQ,NSE,False
NSE,RSWM,RSWM,715265,EQ,NSE,True
NSE,RSYSTEMS,R SYS INTERNATIONAL,3433985,EQ,NSE,False
NSE,RTL-SM,RAMA TELECOM,193990913,EQ,NSE,False
NSE,RTNINDIA,RATTANINDIA ENT,6988033,EQ,NSE,False
NSE,RTNPOWER,RATTANINDIA POWER,4485121,EQ,NSE,True
NSE,RUBFILA,RUBFILA INTERNATIONAL,6330881,EQ,NSE,True
NSE,RUBYMILLS,THE RUBY MILLS,752385,EQ,NSE,False
NSE,RUCHINFRA,RUCHI INFRASTRUCTURE,1168897,EQ,NSE,True
NSE,RUCHIRA,RUCHIRA PAPERS,3538177,EQ,NSE,True
NSE,RULKA-SM,RULKA ELECTRICALS,6100481,EQ,NSE,False
NSE,RUPA,RUPA & COMPANY,6585345,EQ,NSE,True
NSE,RUSHIL,RUSHIL DECOR,6296321,EQ,NSE,True
NSE,RUSTOMJEE,KEYSTONE REALTORS,3128065,EQ,NSE,True
NSE,RVHL-BE,RAVINDER HEIGHTS,402433,EQ,NSE,True
NSE,RVNL,RAIL VIKAS NIGAM,2445313,EQ,NSE,True
NSE,RVTH,REVATHI EQUIPMENT INDIA L,6440193,EQ,NSE,False
NSE,S&SPOWER,S&S POWER SWITCHGEARS,755457,EQ,NSE,False
NSE,SAAKSHI-ST,SAAKSHI MEDTEC N PANELS L,4892673,EQ,NSE,False
NSE,SAATVIKGL,SAATVIK GREEN ENERGY,194318593,EQ,NSE,True
NSE,SABAR-ST,SABAR FLEX INDIA,2812161,EQ,NSE,False
NSE,SABEVENTS-BE,SAB EVENTS & GOVERNANCE,4736257,EQ,NSE,False
NSE,SABTNL-BE,SRI ADHIKARI BRO TELE N L,5981953,EQ,NSE,False
NSE,SACHEEROME-SM,SACHEEROME,193896705,EQ,NSE,False
NSE,SADBHAV,SADBHAV ENGINEERING,3388417,EQ,NSE,True
NSE,SADBHIN-BE,SADBHAV INFRA PROJ,2719233,EQ,NSE,False
NSE,SADHAV-SM,SADHAV SHIPPING,5861633,EQ,NSE,False
NSE,SADHNANIQ-BE,SADHANA NITROCHEM,3929345,EQ,NSE,True
NSE,SAFARI,SAFARI IND (INDIA),3336961,EQ,NSE,False
NSE,SAFEENTP-SM,SAFE ENTER RETAIL FIX,193941249,EQ,NSE,False
NSE,SAGARDEEP,SAGARDEEP ALLOYS,2092801,EQ,NSE,False
NSE,SAGCEM,SAGAR CEMENTS,3601409,EQ,NSE,True
NSE,SAGILITY,SAGILITY,6925313,EQ,NSE,True
NSE,SAHAJSOLAR-SM,SAHAJ SOLAR,6266369,EQ,NSE,False
NSE,SAHANA-SM,SAHANA SYSTEM,4278017,EQ,NSE,False
NSE,SAHASRA-SM,SAHASRA ELECTRONIC SOLU L,6571009,EQ,NSE,False
NSE,SAHYADRI,SAHYADRI INDUSTRIES,3814401,EQ,NSE,True
NSE,SAIFL-SM,SAMEERA AGRO AND INFRA L,5400577,EQ,NSE,False
NSE,SAIL,STEEL AUTHORITY OF INDIA,758529,EQ,NSE,True
NSE,SAILIFE,SAI LIFE SCIENCES,7126785,EQ,NSE,True
NSE,SAJHOTELS-SM,SAJ HOTELS,6582273,EQ,NSE,False
NSE,SAKAR,SAKAR HEALTHCARE,2441985,EQ,NSE,False
NSE,SAKHTISUG,SAKTHI SUGARS,760065,EQ,NSE,True
NSE,SAKSOFT,SAKSOFT,3019265,EQ,NSE,True
NSE,SAKUMA,SAKUMA EXPORTS,3392257,EQ,NSE,True
NSE,SALASAR,SALASAR TECHNO ENGG.,5468673,EQ,NSE,False
NSE,SALONA,SALONA COTSPIN,4441857,EQ,NSE,True
NSE,SALSTEEL-BE,S.A.L. STEEL,2979073,EQ,NSE,False
NSE,SALZERELEC,SALZER ELECTRONICS,2918145,EQ,NSE,True
NSE,SAMAY-SM,SAMAY PROJECT SERVICES L,193753089,EQ,NSE,False
NSE,SAMBHAAV,SAMBHAAV MEDIA,1056513,EQ,NSE,True
NSE,SAMBHV,SAMBHV STEEL TUBES,193988353,EQ,NSE,True
NSE,SAMHI,SAMHI HOTELS,4765185,EQ,NSE,True
NSE,SAMMAANCAP,SAMMAAN CAPITAL,7712001,EQ,NSE,True
NSE,SAMPANN,SAMPANN UTPADAN INDIA,6989569,EQ,NSE,True
NSE,SANATHAN,SANATHAN TEXTILES,7374081,EQ,NSE,True
NSE,SANDESH,SANDESH,764929,EQ,NSE,True
NSE,SANDHAR,SANDHAR TECHNOLOGIES,613633,EQ,NSE,True
NSE,SANDUMA,SANDUR MANG & IRON ORES L,4699905,EQ,NSE,False
NSE,SANGAMIND,SANGAM (INDIA),1071105,EQ,NSE,True
NSE,SANGANI-SM,SANGANI HOSPITALS,4616961,EQ,NSE,False
NSE,SANGHIIND,SANGHI INDUSTRIES,767233,EQ,NSE,True
NSE,SANGHVIMOV,SANGHVI MOVERS,3598849,EQ,NSE,True
NSE,SANGINITA,SANGINITA CHEMICALS,2824193,EQ,NSE,False
NSE,SANOFI,SANOFI INDIA,369153,EQ,NSE,True
NSE,SANOFICONR,SANOFI CONS HEALTHC IND L,6456833,EQ,NSE,False
NSE,SANSERA,SANSERA ENGINEERING,1472257,EQ,NSE,True
NSE,SANSTAR,SANSTAR,6292993,EQ,NSE,True
NSE,SANWARIA-BZ,SANWARIA CONSUMER,11777,EQ,NSE,True
NSE,SAPPHIRE,SAPPHIRE FOODS INDIA,1719809,EQ,NSE,True
NSE,SARDAEN,SARDA ENERGY & MIN,4546049,EQ,NSE,False
NSE,SAREGAMA,SAREGAMA INDIA,1252353,EQ,NSE,True
NSE,SARLAPOLY,SARLA PERF. FIBERS,3595009,EQ,NSE,False
NSE,SAROJA-ST,SAROJA PHARMA INDUS IND L,4739329,EQ,NSE,False
NSE,SARTELE-SM,SAR TELEVENTURE,5084929,EQ,NSE,False
NSE,SARVESHWAR,SARVESHWAR FOODS,3305729,EQ,NSE,True
NSE,SASKEN,SASKEN TECHNOLOGIES,3067649,EQ,NSE,True
NSE,SASTASUNDR,SASTASUNDAR VENTURES,5136129,EQ,NSE,True
NSE,SATECH-SM,S A TECH SOFTWARE INDIA L,6316545,EQ,NSE,False
NSE,SATIA,SATIA INDUSTRIES,2827521,EQ,NSE,True
NSE,SATIN,SATIN CREDIT NET,2675969,EQ,NSE,False
NSE,SATIPOLY-SM,SATI POLY PLAST,6273025,EQ,NSE,False
NSE,SATKARTAR-SM,SAT KARTAR SHOPPING,7462657,EQ,NSE,False
NSE,SATTVAENGG-SM,SATTVA ENGINEERING CSTN L,194293761,EQ,NSE,False
NSE,SAURASHCEM,SAURASHTRA CEMENT,772609,EQ,NSE,True
NSE,SAVY-SM,SAVY INFRA AND LOGI,193972225,EQ,NSE,False
NSE,SAWALIYA-SM,SAWALIYA FOOD PRODUCTS L,194161665,EQ,NSE,False
NSE,SBC,SBC EXPORTS,1738753,EQ,NSE,True
NSE,SBCL,SHIVALIK BIMETAL CON.,1191937,EQ,NSE,False
NSE,SBFC,SBFC FINANCE,4614657,EQ,NSE,True
NSE,SBGLP,SURATWWALA BUS GROUP,3619585,EQ,NSE,False
NSE,SBIBPB,SBIAMC - SBIBPB,7754241,EQ,NSE,False
NSE,SBICARD,SBI CARDS & PAY SER,4600577,EQ,NSE,False
NSE,SBIETFCON,SBIAMC - SBIETFCON,1323009,EQ,NSE,False
NSE,SBIETFIT,SBIAMC - SBIETFIT,189441,EQ,NSE,False
NSE,SBIETFPB,SBIAMC - SBIETFPB,184833,EQ,NSE,False
NSE,SBIETFQLTY,SBIAMC - SBIETFQLTY,1847809,EQ,NSE,False
NSE,SBILIFE,SBI LIFE INSURANCE CO,5582849,EQ,NSE,False
NSE,SBILIQETF,SBIAMC - SBILIQETF,194174977,EQ,NSE,False
NSE,SBIN,STATE BANK OF INDIA,779521,EQ,NSE,True
NSE,SBINEQWETF,SBIAMC - SBINEQWETF,6278145,EQ,NSE,False
NSE,SBISILVER,SBIAMC - SBISILVER,6237697,EQ,NSE,False
NSE,SCHAEFFLER,SCHAEFFLER INDIA,258817,EQ,NSE,True
NSE,SCHAND,S CHAND AND COMPANY,5298689,EQ,NSE,True
NSE,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,7995905,EQ,NSE,False
NSE,SCI,SHIPPING CORP OF INDIA LT,780289,EQ,NSE,False
NSE,SCILAL,SHIPPING CORP OF ILA,5920513,EQ,NSE,False
NSE,SCML-SM,SHARP CHUCKS N MACHINES L,4984065,EQ,NSE,False
NSE,SCODATUBES,SCODA TUBES,193914369,EQ,NSE,True
NSE,SCPL,SHEETAL COOL PRODUCTS,3090433,EQ,NSE,True
NSE,SDBL,SOM DIST & BREW,342529,EQ,NSE,False
NSE,SDL26BEES,RELCAPAMC-NETFSDL26,773633,EQ,NSE,False
NSE,SDREAMS-SM,S D RETAIL,6535169,EQ,NSE,False
NSE,SEAMECLTD,SEAMEC,669697,EQ,NSE,True
NSE,SECMARK,SECMARK CONSULTANCY,4990977,EQ,NSE,True
NSE,SECURKLOUD,SECUREKLOUD TECH,2830849,EQ,NSE,False
NSE,SEITINVIT-IV,SUSTAINABLE ENERGY INFRA,5458177,EQ,NSE,False
NSE,SEJALLTD,SEJAL GLASS,1815297,EQ,NSE,True
NSE,SEL-SM,SUNGARNER ENERGIES,4675585,EQ,NSE,False
NSE,SELECTIPO,MIRAEAMC - SELECTIPO,7707905,EQ,NSE,False
NSE,SELLOWRAP-SM,SELLOWRAP INDUSTRIES,194043393,EQ,NSE,False
NSE,SELMC,SEL MANUFACTURING CO,1603073,EQ,NSE,True
NSE,SEMAC-BE,SEMAC CONSTRUCTION,3062785,EQ,NSE,True
NSE,SENCO,SENCO GOLD,4421377,EQ,NSE,True
NSE,SENORES,SENORES PHARMACEUTICALS L,7395329,EQ,NSE,False
NSE,SENSEXADD,DSPAMC - DSPSENXETF,4508929,EQ,NSE,False
NSE,SENSEXETF,MIRAEAMC - SENSEXETF,4921345,EQ,NSE,False
NSE,SENSEXIETF,ICICI PRUD SENSEX ETF,1120769,EQ,NSE,False
NSE,SEPC,SEPC,3918849,EQ,NSE,True
NSE,SEQUENT,SEQUENT SCIENTIFIC,3659777,EQ,NSE,True
NSE,SERVICE-SM,SERVICE CARE,4454145,EQ,NSE,False
NSE,SERVOTECH,SERVOTECH REN POW SYS,1409793,EQ,NSE,False
NSE,SESHAPAPER,SESHASAYEE PAPER & BOARDS,784897,EQ,NSE,True
NSE,SETCO,SETCO AUTOMOTIVE,4483585,EQ,NSE,True
NSE,SETF10GILT,SBIAMC - SETF10GILT,4453121,EQ,NSE,False
NSE,SETFGOLD,SBI-ETF GOLD,4421633,EQ,NSE,False
NSE,SETFNIF50,SBI-ETF NIFTY 50,2605057,EQ,NSE,False
NSE,SETFNIFBK,SBI-ETF NIFTY BANK,1884417,EQ,NSE,False
NSE,SETFNN50,SBI-ETF NIFTY NEXT 50,1882369,EQ,NSE,False
NSE,SETUINFRA-BZ,SETUBANDHAN INFRA,4614145,EQ,NSE,False
NSE,SEYAIND-BE,SEYA INDUSTRIES,2774017,EQ,NSE,True
NSE,SFL,SHEELA FOAM,4911105,EQ,NSE,True
NSE,SFML-SM,SUPREME FACILITY MGMT,7185665,EQ,NSE,False
NSE,SGBAPR28I-GB,2.50%GOLDBONDS2028SR-I,4828673,EQ,NSE,False
NSE,SGBAUG27-GB,2.50%GOLDBONDS2027SR-III,3303425,EQ,NSE,False
NSE,SGBAUG28V-GB,2.50%GOLDBONDS2028SR-V,5730561,EQ,NSE,False
NSE,SGBAUG29V-GB,2.50%GOLDBONDS2029SR-V,1396481,EQ,NSE,False
NSE,SGBAUG30-GB,2.50%GOLDBONDS2030SR-II,2865153,EQ,NSE,False
NSE,SGBD29VIII-GB,2.50%GOLDBONDS2029SR-VIII,1817089,EQ,NSE,False
NSE,SGBDC27VII-GB,2.50%GOLDBONDS2027SR-VII,3950593,EQ,NSE,False
NSE,SGBDE30III-GB,2.50%GOLDBONDS2030SR-III,3492353,EQ,NSE,False
NSE,SGBDE31III-GB,2.50%GOLDBONDS2031SR-III,5753857,EQ,NSE,False
NSE,SGBDEC25-GB,2.50%GOLDBONDS 2025 SR-X,159489,EQ,NSE,False
NSE,SGBDEC2512-GB,2.50%GOLDBONDS2025 SR-XII,203521,EQ,NSE,False
NSE,SGBDEC2513-GB,2.50%GOLDBONDS2025SR-XIII,220673,EQ,NSE,False
NSE,SGBDEC25XI-GB,2.50%GOLDBONDS 2025 SR-XI,186625,EQ,NSE,False
NSE,SGBDEC26-GB,2.50%GOLDBONDS2026SR-IV,1959425,EQ,NSE,False
NSE,SGBFEB27-GB,2.50%GOLDBONDS2027SR-VI,2244097,EQ,NSE,False
NSE,SGBFEB28IX-GB,2.50%GOLDBONDS2028SR-IX,4521985,EQ,NSE,False
NSE,SGBFEB29XI-GB,2.50%GOLDBONDS2029SR-XI,563201,EQ,NSE,False
NSE,SGBFEB32IV-GB,2.50%GOLDBONDS2032SR-IV,5858817,EQ,NSE,False
NSE,SGBJ28VIII-GB,2.50%GOLDBONDS2028SR-VIII,4380161,EQ,NSE,False
NSE,SGBJAN26-GB,2.50%GOLDBONDS2026SR-XIV,241921,EQ,NSE,False
NSE,SGBJAN27-GB,2.50%GOLDBONDS2027SR-V,2126849,EQ,NSE,False
NSE,SGBJAN29IX-GB,2.50%GOLDBONDS2029SR-IX,491521,EQ,NSE,False
NSE,SGBJAN29X-GB,2.50%GOLDBONDS2029SR-X,512769,EQ,NSE,False
NSE,SGBJAN30IX-GB,2.50%GOLDBONDS2030SR-IX,2017025,EQ,NSE,False
NSE,SGBJU29III-GB,2.5%GOLDBONDS2029SR-III,972801,EQ,NSE,False
NSE,SGBJUL27-GB,2.50%GOLDBONDS2027SR-II,2855425,EQ,NSE,False
NSE,SGBJUL28IV-GB,2.50%GOLDBONDS2028SR-IV,5693953,EQ,NSE,False
NSE,SGBJUL29IV-GB,2.50%GOLDBONDS2029SR-IV,1308929,EQ,NSE,False
NSE,SGBJUN27-GB,2.50%GOLDBONDS2027SR-I,2626817,EQ,NSE,False
NSE,SGBJUN28-GB,2.5%GOLDBONDS2028SR-III,4883969,EQ,NSE,False
NSE,SGBJUN29II-GB,2.5%GOLDBONDS2029SR-II,958209,EQ,NSE,False
NSE,SGBJUN30-GB,2.50%GOLDBONDS2030SR-I,2619393,EQ,NSE,False
NSE,SGBJUN31I-GB,2.50%GOLDBONDS2031SR-I,4403713,EQ,NSE,False
NSE,SGBMAR28X-GB,2.50%GOLDBONDS2028SR-X,4723457,EQ,NSE,False
NSE,SGBMAR30X-GB,2.50%GOLDBONDS2030SR-X,2150657,EQ,NSE,False
NSE,SGBMAR31IV-GB,2.50%GOLDBONDS2031SR-IV,3737089,EQ,NSE,False
NSE,SGBMAY26-GB,2.50%GOLDBONDS2026SR-I,740097,EQ,NSE,False
NSE,SGBMAY28-GB,2.50%GOLDBONDS2028SR-II,4856833,EQ,NSE,False
NSE,SGBMAY29I-GB,2.5%GOLDBONDS2029SR-I,957953,EQ,NSE,False
NSE,SGBMR29XII-GB,2.50%GOLDBONDS2029SR-XII,719361,EQ,NSE,False
NSE,SGBN28VIII-GB,2.5%GOLDBONDS2028SR-VIII,343553,EQ,NSE,False
NSE,SGBNOV25-GB,2.50% GOLDBONDS2025SR-VII,117249,EQ,NSE,False
NSE,SGBNOV258-GB,2.50%GOLDBONDS2025SR-VIII,127233,EQ,NSE,False
NSE,SGBNOV25IX-GB,2.50%GOLDBONDS 2025SR-IX,138241,EQ,NSE,False
NSE,SGBNOV25VI-GB,2.50% GOLDBONDS2025SR-VI,101889,EQ,NSE,False
NSE,SGBNOV26-GB,2.50%GOLDBONDS2026SR-III,1626881,EQ,NSE,False
NSE,SGBNV29VII-GB,2.5%GOLDBONDS2029SR-VII,1668609,EQ,NSE,False
NSE,SGBOC28VII-GB,2.50%GOLDBONDS2028SR-VII,213505,EQ,NSE,False
NSE,SGBOCT25-GB,2.50% GOLDBONDS2025SR-III,64001,EQ,NSE,False
NSE,SGBOCT25IV-GB,2.50% GOLDBONDS2025SR-IV,77825,EQ,NSE,False
NSE,SGBOCT25V-GB,2.50% GOLDBONDS2025SR-V,90881,EQ,NSE,False
NSE,SGBOCT26-GB,2.50%GOLDBONDS2026SR-II,1525761,EQ,NSE,False
NSE,SGBOCT27-GB,2.50%GOLDBONDS2027SR-V,3579137,EQ,NSE,False
NSE,SGBOCT27VI-GB,2.50%GOLDBONDS2027SR-VI,3648513,EQ,NSE,False
NSE,SGBSEP27-GB,2.50%GOLDBONDS2027SR-IV,3381505,EQ,NSE,False
NSE,SGBSEP28VI-GB,2.50%GOLDBONDS2028SR-VI,38145,EQ,NSE,False
NSE,SGBSEP29VI-GB,2.5%GOLDBONDS2029SR-VI,1427201,EQ,NSE,False
NSE,SGBSEP31II-GB,2.50%GOLDBONDS2031SR-II,4980737,EQ,NSE,False
NSE,SGFIN,SG FINSERVE,194266369,EQ,NSE,True
NSE,SGIL,SYNERGY GREEN IND.,1309185,EQ,NSE,False
NSE,SGL,STL GLOBAL,3421953,EQ,NSE,True
NSE,SGLTL,STANDARD GLASS LIN TECH L,7443201,EQ,NSE,False
NSE,SGMART,SG MART,194275585,EQ,NSE,True
NSE,SHAH,SHAH METACORP,5195777,EQ,NSE,True
NSE,SHAHALLOYS,SHAH ALLOYS,3035137,EQ,NSE,True
NSE,SHAILY,SHAILY ENG PLASTICS,2234113,EQ,NSE,False
NSE,SHAIVAL-ST,SHAIVAL REALITY,2735105,EQ,NSE,False
NSE,SHAKTIPUMP,SHAKTI PUMPS (I),6546945,EQ,NSE,False
NSE,SHALBY,SHALBY,182785,EQ,NSE,True
NSE,SHALPAINTS,SHALIM PAINTS,3927553,EQ,NSE,False
NSE,SHANKARA-BE,SHANKARA BLDG PRODUCT,5206273,EQ,NSE,False
NSE,SHANTHALA-SM,SHANTHALA FMCG PRODUCTS L,5056513,EQ,NSE,False
NSE,SHANTI,SHANTI OVERSEAS INDIA,1446401,EQ,NSE,False
NSE,SHANTIGEAR,SHANTHI GEARS,787969,EQ,NSE,True
NSE,SHANTIGOLD,SHANTI GOLD INTERNATION L,194048513,EQ,NSE,False
NSE,SHARDACROP,SHARDA CROPCHEM,1277953,EQ,NSE,True
NSE,SHARDAMOTR,SHARDA MOTOR INDS,2695681,EQ,NSE,False
NSE,SHAREINDIA,SHARE IND. SECURITIES,26625,EQ,NSE,False
NSE,SHARIABEES,NIP IND ETF SHARIAH BEES,4363265,EQ,NSE,False
NSE,SHEEL-ST,SHEEL BIOTECH,194408961,EQ,NSE,False
NSE,SHEETAL-SM,SHEETAL UNIVERSAL,5226241,EQ,NSE,False
NSE,SHEKHAWATI,SHEKHAWATI INDUSTRIES,5400321,EQ,NSE,True
NSE,SHEMAROO,SHEMAROO ENTER.,1297409,EQ,NSE,False
NSE,SHERA-SM,SHERA ENERGY,3628033,EQ,NSE,False
NSE,SHIGAN-SM,SHIGAN QUANTUM TECH,2148865,EQ,NSE,False
NSE,SHILPAMED,SHILPA MEDICARE,4544513,EQ,NSE,True
NSE,SHIVALIK,SHIVALIK RASAYAN,1796097,EQ,NSE,True
NSE,SHIVAMAUTO,SHIVAM AUTO.LTD,3521537,EQ,NSE,False
NSE,SHIVAMILLS,SHIVA MILLS,383233,EQ,NSE,True
NSE,SHIVASHRIT-SM,SHIVASHRIT FOODS,194238465,EQ,NSE,False
NSE,SHIVATEX,SHIVA TEXYARN,205825,EQ,NSE,True
NSE,SHIVAUM-SM,SHIV AUM STEELS,3442177,EQ,NSE,False
NSE,SHK,S H KELKAR AND CO.,2870273,EQ,NSE,True
NSE,SHKSIL-SM,SHRI HARE-KRI SPO IRON L,194193409,EQ,NSE,False
NSE,SHOPERSTOP,SHOPPERS STOP,3024129,EQ,NSE,True
NSE,SHRADHA,SHRADHA INFRAPROJECTS,181249,EQ,NSE,False
NSE,SHREDIGCEM,SHREE DIGVIJAY CEM CO,793345,EQ,NSE,False
NSE,SHREECEM,SHREE CEMENT,794369,EQ,NSE,True
NSE,SHREEJISPG,SHREEJI SHIPPING GLOBAL L,194418689,EQ,NSE,False
NSE,SHREEKARNI-SM,SHREE KARNI FABCOM,5906945,EQ,NSE,False
NSE,SHREEOSFM-SM,SHREE OSFM E-MOBILITY,5274369,EQ,NSE,False
NSE,SHREEPUSHK,SHRE PUSH CHEM & FERT,2710529,EQ,NSE,False
NSE,SHREERAMA-BE,SHREE RAMA MULTI TECH,1954305,EQ,NSE,False
NSE,SHREMINVIT-IV,SHREM INVIT,1463809,EQ,NSE,False
NSE,SHRENIK,SHRENIK,2854145,EQ,NSE,False
NSE,SHREYANIND,SHREYANS INDUSTRIES,800257,EQ,NSE,True
NSE,SHRIAHIMSA-ST,SHRI AHIMSA NATURALS,193640705,EQ,NSE,False
NSE,SHRINGARMS,SHRINGAR HOU OF MANGALS L,194327809,EQ,NSE,False
NSE,SHRIPISTON,SHRIRAM PIST. & RING,4399617,EQ,NSE,False
NSE,SHRIRAMFIN,SHRIRAM FINANCE,1102337,EQ,NSE,True
NSE,SHRIRAMPPS,SHRIRAM PROPERTIES,1843201,EQ,NSE,True
NSE,SHRITECH-SM,SHRI TECHTEX,4527105,EQ,NSE,False
NSE,SHUBHLAXMI-SM,SHUBHLAXMI JEWEL ART,1651457,EQ,NSE,False
NSE,SHUBHSHREE-SM,SHUBHSHREE BIOFUELS ENE L,6461441,EQ,NSE,False
NSE,SHYAMCENT,SHYAM CENTURY FERROUS,2608129,EQ,NSE,True
NSE,SHYAMMETL,SHYAM METALICS AND ENGY L,1201409,EQ,NSE,False
NSE,SHYAMTEL,SHYAM TELECOM,3517441,EQ,NSE,True
NSE,SIDDHICOTS-ST,SIDDHI COTSPIN,194318337,EQ,NSE,False
NSE,SIDDHIKA-SM,SIDDHIKA COATINGS,805889,EQ,NSE,False
NSE,SIEMENS,SIEMENS,806401,EQ,NSE,True
NSE,SIGACHI,SIGACHI INDUSTRIES,1705729,EQ,NSE,True
NSE,SIGIND,SIGNET INDUSTRIES,1157633,EQ,NSE,True
NSE,SIGMA,SIGMA SOLVE,4264449,EQ,NSE,True
NSE,SIGNATURE,SIGNATUREGLOBAL INDIA,4798209,EQ,NSE,False
NSE,SIGNORIA-SM,SIGNORIA CREATION,5925633,EQ,NSE,False
NSE,SIGNPOST,SIGNPOST INDIA,5799937,EQ,NSE,True
